subject,num_receivers,email_length,email_domain,sent_time,is_forwarded,label
"Reminder: EOG Q3 Earnings Announcement on October 24, 2001",1,268,earnings.com,"Tue, 23 Oct 2001 14:00:47 -0700 (PDT)",0,1.0
"Freidman, Billings Initiates Coverage of CPN",1,177,earnings.com,"Tue, 23 Oct 2001 13:44:04 -0700 (PDT)",0,1.0
Positions as of 10/23,1,14,enron.com,"Wed, 24 Oct 2001 07:17:56 -0700 (PDT)",0,1.0
JDSU Downgraded by J.P. Morgan,1,320,earnings.com,"Wed, 24 Oct 2001 07:13:40 -0700 (PDT)",0,1.0
BUSINESS ALERT: AMR Posts Big Loss,1,124,wsj.com,"Wed, 24 Oct 2001 06:49:10 -0700 (PDT)",0,1.0
CBS SportsLine's Fantasy Basketball 2001 is now live!,1,110,ccomad3.uu.commissioner.com,"Wed, 24 Oct 2001 05:45:50 -0700 (PDT)",0,0.0
We need news!,173,17,enron.com,"Wed, 24 Oct 2001 05:22:33 -0700 (PDT)",0,1.0
E-delivery Notification - Confirms,1,150,salomonsmithbarney.com,"Wed, 24 Oct 2001 04:32:04 -0700 (PDT)",0,1.0
Windows XP urban legends and myths--debunked!,1,281,anchordesk.zdlists.com,"Tue, 23 Oct 2001 22:48:28 -0700 (PDT)",0,0.0
Your Approval is Overdue: Access Request for matt.smith@enron.com,1,31,mailman.enron.com,"Wed, 26 Dec 2001 17:21:12 -0800 (PST)",0,1.0
"eSource Presents Briefings with Senior Industry Analysts - Energy
 and Telecom/Broadband",0,144,enron.com,"Tue, 23 Oct 2001 22:44:36 -0700 (PDT)",0,0.0
Invitaton: An Evening of Hope and Healing,0,69,enron.com,"Tue, 23 Oct 2001 21:18:29 -0700 (PDT)",0,0.0
Your Approval is Overdue: Access Request for matt.smith@enron.com,1,31,mailman.enron.com,"Tue, 23 Oct 2001 17:27:08 -0700 (PDT)",0,1.0
URGENT - ENA Associates & Analysts,37,113,enron.com,"Tue, 23 Oct 2001 16:56:19 -0700 (PDT)",0,1.0
Utilities slow to buy into ASP market,1,382,ftenergy.com,"Tue, 23 Oct 2001 15:49:15 -0700 (PDT)",0,1.0
Revised High Level Design-Sign-off for Acceptance,7,238,enron.com,"Fri, 19 Oct 2001 06:27:54 -0700 (PDT)",0,1.0
,3,17,yahoo.com,"Wed, 24 Oct 2001 08:40:08 -0700 (PDT)",0,1.0
GetSmart (SM) Visa(R) with smart chip- everybody's getting it,1,187,response.etracks.com,"Wed, 24 Oct 2001 09:13:19 -0700 (PDT)",0,0.0
ENE Downgraded by J.P. Morgan,1,140,earnings.com,"Wed, 24 Oct 2001 07:46:41 -0700 (PDT)",0,1.0
Shedding light on power prices,1,264,platts.com,"Wed, 26 Dec 2001 15:46:20 -0800 (PST)",0,1.0
,3,17,yahoo.com,"Wed, 24 Oct 2001 07:30:48 -0700 (PDT)",0,1.0
Huntley update,1,228,lpl.com,"Wed, 24 Oct 2001 11:34:53 -0700 (PDT)",0,0.0
Another ENA Trading Track Candidate,2,17,enron.com,"Wed, 24 Oct 2001 09:12:00 -0700 (PDT)",0,1.0
FW: Another ENA Trading Track Candidate,4,75,enron.com,"Wed, 24 Oct 2001 09:18:17 -0700 (PDT)",1,1.0
"RE: Comments of the Other Parties on El Paso System Reallocation,
 RP00-336",29,20,enron.com,"Tue, 23 Oct 2001 17:33:03 -0700 (PDT)",0,1.0
ENE Downgraded by First Albany,1,144,earnings.com,"Wed, 24 Oct 2001 10:06:13 -0700 (PDT)",0,1.0
,3,10,yahoo.com,"Wed, 24 Oct 2001 10:42:16 -0700 (PDT)",0,1.0
<<Concur Expense Document>> - JReitmeyer 10/24/01,1,32,concureworkplace.com,"Wed, 24 Oct 2001 15:56:10 -0700 (PDT)",0,1.0
The 10 top things you MUST know about Win XP,1,263,anchordesk.zdlists.com,"Wed, 24 Oct 2001 23:07:48 -0700 (PDT)",0,0.0
"Save 30% on ""How People Grow : What the Bible Reveals About
 Personal Growth"" by Henry Cloud",1,155,amazon.com,"Wed, 24 Oct 2001 21:45:42 -0700 (PDT)",0,0.0
Put on holiday pounds? Pay Nothing to Lose Weight!,1,51,ombramarketing.com,"Wed, 26 Dec 2001 12:28:45 -0800 (PST)",0,0.0
"PHILLIP, get your free credit report!",1,19,open2win.roi1.net,"Wed, 24 Oct 2001 18:40:14 -0700 (PDT)",0,0.0
Natural Gas Origination,0,147,enron.com,"Wed, 24 Oct 2001 19:22:28 -0700 (PDT)",0,1.0
West NatGas Prices 1024,33,6,enron.com,"Wed, 24 Oct 2001 18:45:18 -0700 (PDT)",0,1.0
Have you checked your credit rating lately?,1,196,realmoney.com,"Wed, 24 Oct 2001 18:39:57 -0700 (PDT)",0,0.0
Your Approval is Overdue: Access Request for matt.smith@enron.com,1,31,mailman.enron.com,"Wed, 24 Oct 2001 17:30:02 -0700 (PDT)",0,1.0
Mortgage rates hit new lows,1,217,schwab.com,"Wed, 24 Oct 2001 16:35:14 -0700 (PDT)",0,0.0
Jeff McMahon Named CFO,0,120,enron.com,"Wed, 24 Oct 2001 13:50:19 -0700 (PDT)",0,1.0
"Reminder: AMGN Q3 Earnings Announcement on October 25, 2001",1,245,earnings.com,"Wed, 24 Oct 2001 13:43:14 -0700 (PDT)",0,1.0
Leander,1,25,austintx.com,"Wed, 24 Oct 2001 13:28:40 -0700 (PDT)",0,0.0
"PHILLIP, Check this out now. Get a free* CD player.",1,209,networkpromotion.com,"Sat, 29 Dec 2001 06:21:49 -0800 (PST)",0,0.0
Introducing Morpheus 2.0!,1,398,inyouremail.com,"Wed, 26 Dec 2001 10:46:02 -0800 (PST)",0,0.0
"Reminder: CPN Q3 Earnings Announcement on October 25, 2001",1,231,earnings.com,"Wed, 24 Oct 2001 13:21:02 -0700 (PDT)",0,1.0
FERC Special Meetings on Friday 10/26/01 and Monday 10/29/01,0,115,gmu.edu,"Wed, 24 Oct 2001 11:37:20 -0700 (PDT)",0,1.0
RE: FERC Special Meetings on Friday 10/26/01 and Monday 10/29/01,1,160,enron.com,"Thu, 25 Oct 2001 09:50:18 -0700 (PDT)",0,1.0
ENE Downgraded by Banc of America,1,151,earnings.com,"Thu, 25 Oct 2001 09:53:45 -0700 (PDT)",0,1.0
"Reminder: JDSU Q1 Earnings Announcement on October 25, 2001",1,264,earnings.com,"Thu, 25 Oct 2001 09:36:17 -0700 (PDT)",0,1.0
Request Submitted: Access Request for lisa.vitali@enron.com,1,33,mailman.enron.com,"Thu, 25 Oct 2001 06:31:57 -0700 (PDT)",0,1.0
500 more chances to double your winnings!,1,134,info.iwon.com,"Thu, 25 Oct 2001 11:30:21 -0700 (PDT)",0,0.0
Single Tenant Properties,1,74,integrityrs.com,"Thu, 25 Oct 2001 14:18:56 -0700 (PDT)",0,0.0
Are you in the top 20?,1,152,realmoney.com,"Thu, 25 Oct 2001 12:33:44 -0700 (PDT)",0,0.0
Expense,1,10,enron.com,"Thu, 25 Oct 2001 14:16:32 -0700 (PDT)",0,1.0
"Confirm your delivery arrangements, open now!",1,193,glmail2.networkpromotion.com,"Tue, 25 Dec 2001 19:33:44 -0800 (PST)",0,1.0
RE: Distribution Form,1,103,enron.com,"Thu, 25 Oct 2001 14:05:08 -0700 (PDT)",0,1.0
Weekend Outage Report for 10-26-01 through 10-28-01,0,541,enron.com,"Thu, 25 Oct 2001 14:41:54 -0700 (PDT)",0,1.0
"Grab a seat, and join me for my dinner with Bill Gates",1,297,anchordesk.zdlists.com,"Thu, 25 Oct 2001 23:24:10 -0700 (PDT)",0,0.0
Important Announcement Regarding Document Preservation,0,111,enron.com,"Thu, 25 Oct 2001 21:54:55 -0700 (PDT)",0,1.0
"IMPORTANT-To All Domestic Employees who Participate in the Enron
 Corp Savings Plan",0,108,enron.com,"Thu, 25 Oct 2001 21:43:45 -0700 (PDT)",0,1.0
Win a Vegas Vacation MEGA Auction and Get $500 in Chips!,1,227,sportsline.com,"Thu, 25 Oct 2001 21:15:31 -0700 (PDT)",0,1.0
Upcoming Wellness Activities,0,95,enron.com,"Thu, 25 Oct 2001 21:13:24 -0700 (PDT)",0,0.0
"Enron Net Works and Enron Global Strategic Sourcing announce new
 procedure for using 800-97-Enron telephone number",0,130,enron.com,"Thu, 25 Oct 2001 16:06:57 -0700 (PDT)",0,1.0
"Save up to 40% on Books, Music, and Movies",1,34,amazon.com,"Thu, 25 Oct 2001 17:46:36 -0700 (PDT)",0,0.0
Your Approval is Overdue: Access Request for matt.smith@enron.com,1,31,mailman.enron.com,"Tue, 25 Dec 2001 17:17:05 -0800 (PST)",0,1.0
Your Approval is Overdue: Access Request for matt.smith@enron.com,1,31,mailman.enron.com,"Thu, 25 Oct 2001 17:27:12 -0700 (PDT)",0,1.0
November Baseload Transactions for Enron West Desk as of 10/25/2001,24,20,enron.com,"Thu, 25 Oct 2001 15:58:50 -0700 (PDT)",0,1.0
Boosting the capacity of the SPR,1,370,ftenergy.com,"Thu, 25 Oct 2001 15:31:15 -0700 (PDT)",0,1.0
Revised High Level Design-Sign-off for Acceptance,3,308,enron.com,"Tue, 23 Oct 2001 13:38:54 -0700 (PDT)",0,1.0
Confirmation of 10/26 meeting,3,57,accenture.com,"Thu, 25 Oct 2001 07:50:47 -0700 (PDT)",0,1.0
Increased Security at Enron Center,0,34,enron.com,"Fri, 26 Oct 2001 07:17:58 -0700 (PDT)",0,1.0
"Did you just win $1,000?",1,40,info.iwon.com,"Tue, 25 Dec 2001 07:31:44 -0800 (PST)",0,0.0
JDSU Upgraded by Dain Rauscher Wessels,1,339,earnings.com,"Fri, 26 Oct 2001 09:41:02 -0700 (PDT)",0,1.0
ENE Downgraded by Salomon Smith Barney,1,158,earnings.com,"Fri, 26 Oct 2001 08:27:02 -0700 (PDT)",0,1.0
Your Weekly Movie Showtimes from Amazon.com,1,666,amazon.com,"Fri, 26 Oct 2001 07:59:54 -0700 (PDT)",0,0.0
"Remember the MD2000, Now released MD2002
                         30375",1,1171,hotmail.kg,"Fri, 26 Oct 2001 07:47:31 -0700 (PDT)",0,0.0
JDSU Downgraded by Robertson Stephens,1,338,earnings.com,"Fri, 26 Oct 2001 07:44:13 -0700 (PDT)",0,1.0
,3,17,yahoo.com,"Fri, 26 Oct 2001 07:40:59 -0700 (PDT)",0,1.0
PROS Announces Energy Profit Optimization Workshop Agenda,1,350,prosrm.com,"Fri, 26 Oct 2001 09:54:49 -0700 (PDT)",0,1.0
,3,10,yahoo.com,"Fri, 26 Oct 2001 10:03:50 -0700 (PDT)",0,1.0
RE: howdy!!,1,64,newpower.com,"Thu, 25 Oct 2001 06:53:44 -0700 (PDT)",0,1.0
Good morning -,2,8,enron.com,"Thu, 25 Oct 2001 08:25:40 -0700 (PDT)",0,1.0
Your Approval is Overdue: Access Request for matt.smith@enron.com,1,31,mailman.enron.com,"Mon, 24 Dec 2001 17:16:07 -0800 (PST)",0,1.0
Reminder:Interivews Thursday Trading Track,33,17,enron.com,"Fri, 26 Oct 2001 11:20:25 -0700 (PDT)",0,1.0
<<Concur Expense Document>> - MLenhart 10,1,33,concureworkplace.com,"Fri, 26 Oct 2001 14:47:20 -0700 (PDT)",0,1.0
"Join me for my dinner with Bill Gates, part 2: The Q&A",1,295,anchordesk.zdlists.com,"Sun, 28 Oct 2001 23:11:49 -0800 (PST)",0,0.0
Expense Reports Awaiting Your Approval,1,19,concureworkplace.com,"Sun, 28 Oct 2001 21:27:31 -0800 (PST)",0,1.0
Enron in Action 10.29.01,0,117,enron.com,"Sun, 28 Oct 2001 20:23:22 -0800 (PST)",0,1.0
E-delivery Notification - Statements,1,174,salomonsmithbarney.com,"Sun, 28 Oct 2001 15:39:22 -0800 (PST)",0,1.0
"IMPORTANT NOTICE, PHILLIP",1,121,open2win.1ll0.net,"Sat, 27 Oct 2001 11:35:54 -0700 (PDT)",0,0.0
CBS SPORTSLINE.COM FANTASY FOOTBALL NEWSLETTER,1,453,ccomad3.uu.commissioner.com,"Sat, 27 Oct 2001 09:55:53 -0700 (PDT)",0,0.0
"Contact businesses by fax, phone, mail, email
                         15060",1,1171,telkom.net,"Sat, 27 Oct 2001 04:47:00 -0700 (PDT)",0,0.0
Market Insight: Restraints Will Be Overcome,1,343,tdwaterhouse.com,"Mon, 24 Dec 2001 14:18:38 -0800 (PST)",0,0.0
MD2002 IS HERE...                         22799,1,1170,hotmail.kg,"Fri, 26 Oct 2001 21:04:46 -0700 (PDT)",0,0.0
Your Approval is Overdue: Access Request for matt.smith@enron.com,1,31,mailman.enron.com,"Fri, 26 Oct 2001 17:25:17 -0700 (PDT)",0,1.0
Solicitation Calls,0,53,enron.com,"Fri, 26 Oct 2001 16:11:01 -0700 (PDT)",0,1.0
"November Baseload Transactions for Enron (West Desk) as of
 10/26/2001",26,20,enron.com,"Fri, 26 Oct 2001 16:03:07 -0700 (PDT)",0,1.0
Supplemental Weekend Outage Report for 10-26-01 through 10-28-01,0,520,enron.com,"Fri, 26 Oct 2001 14:45:53 -0700 (PDT)",0,1.0
ENRONONLINE- GAS PHYSICAL GTC CHANGE,9,85,enron.com,"Fri, 26 Oct 2001 14:52:06 -0700 (PDT)",0,1.0
BUSINESS ALERT: Lockheed Wins $200 Billion Fighter-Jet Contract,1,88,wsj.com,"Fri, 26 Oct 2001 13:59:37 -0700 (PDT)",0,0.0
Var rate sheet,17,6,enron.com,"Fri, 26 Oct 2001 14:26:11 -0700 (PDT)",0,1.0
FW: ExpansionSummary 10-11-01,17,17,enron.com,"Sun, 28 Oct 2001 14:52:23 -0800 (PST)",1,1.0
News Deadline,172,18,enron.com,"Mon, 29 Oct 2001 06:08:07 -0800 (PST)",0,1.0
FW: Summary for Grigsby.xls,17,35,enron.com,"Sun, 28 Oct 2001 14:41:38 -0800 (PST)",1,1.0
the candidate we spoke about this morning...,1,35,enron.com,"Mon, 29 Oct 2001 07:33:59 -0800 (PST)",0,1.0
RE: the candidate we spoke about this morning...,1,75,enron.com,"Mon, 29 Oct 2001 08:10:00 -0800 (PST)",0,1.0
RE: the candidate we spoke about this morning...,1,116,enron.com,"Mon, 29 Oct 2001 09:18:12 -0800 (PST)",0,1.0
Credit Watch List--Week of 10/29/01,192,41,enron.com,"Mon, 29 Oct 2001 09:34:48 -0800 (PST)",0,1.0
RE: Confirmation: Risk Management Simulation Meeting 10/30/01,1,230,accenture.com,"Mon, 29 Oct 2001 10:17:06 -0800 (PST)",0,1.0
FW: Presentation Announcement,19,123,enron.com,"Mon, 29 Oct 2001 12:12:00 -0800 (PST)",1,1.0
Bishops Corner,1,40,keyad.com,"Mon, 29 Oct 2001 11:00:24 -0800 (PST)",0,1.0
MCE Educational Offering,1,100,integrityrs.com,"Mon, 29 Oct 2001 15:13:17 -0800 (PST)",0,1.0
"NGI Publications - Monday, December 24th 2001",1,68,intelligencepress.com,"Mon, 24 Dec 2001 01:12:49 -0800 (PST)",0,1.0
ANCHORDESK: Happy holidays! (And where to get help in a pinch),1,294,anchordesk.zdlists.com,"Sun, 23 Dec 2001 23:07:06 -0800 (PST)",0,0.0
FREE BURGERS + 1/2 Price Omaha Steaks!,1,91,glmail2.networkpromotion.com,"Sun, 23 Dec 2001 17:39:24 -0800 (PST)",0,0.0
E-delivery Notification - Confirms,1,150,salomonsmithbarney.com,"Sat, 29 Dec 2001 04:32:21 -0800 (PST)",0,1.0
Get Norton System Works Professional for $29.99 (a $300 value),1,169,ombramarketing.com,"Sun, 23 Dec 2001 09:08:04 -0800 (PST)",0,0.0
DIRECTV is now $1.00,1,203,glmail2.networkpromotion.com,"Fri, 21 Dec 2001 20:48:12 -0800 (PST)",0,0.0
This deal is crazy PHILLIP,1,187,glmail2.networkpromotion.com,"Thu, 20 Dec 2001 13:04:40 -0800 (PST)",0,0.0
The Perfect Gift - Plus Free Shipping & Free Samples!,1,82,hersweeps.com,"Sat, 22 Dec 2001 09:00:31 -0800 (PST)",0,0.0
Will hackers make a fool of Larry Ellison?,1,268,anchordesk.zdlists.com,"Sun, 18 Nov 2001 23:19:10 -0800 (PST)",0,0.0
Enron Center South Technology Watch,349,288,enron.com,"Sun, 18 Nov 2001 17:56:21 -0800 (PST)",0,1.0
"BUSINESS ALERT: Phillips, Conoco to Merge",1,82,wsj.com,"Sun, 18 Nov 2001 12:11:14 -0800 (PST)",0,0.0
CBS SPORTSLINE.COM FANTASY FOOTBALL NEWSLETTER,1,433,ccomad3.uu.commissioner.com,"Sat, 17 Nov 2001 07:23:45 -0800 (PST)",0,0.0
Invitation to Techxans Holiday Mixer,1,588,techxans.org,"Sat, 17 Nov 2001 07:19:05 -0800 (PST)",0,0.0
2002 Toyota Camry XLE: Best-Selling Style and Refinement,1,125,lists.autoweb.com,"Fri, 16 Nov 2001 07:13:55 -0800 (PST)",0,0.0
Your Approval is Overdue: Access Request for matt.smith@enron.com,1,31,mailman.enron.com,"Fri, 16 Nov 2001 17:18:17 -0800 (PST)",0,1.0
Internet Banking,0,37,state-bank.com,"Fri, 16 Nov 2001 15:56:00 -0800 (PST)",0,1.0
"PHILLIP, Is your family protected?",1,3,open2win.oi3.net,"Fri, 16 Nov 2001 14:04:05 -0800 (PST)",0,0.0
"PHILLIP, Don't be alone under the mistletoe!",1,29,opthome.com,"Sat, 22 Dec 2001 07:56:37 -0800 (PST)",0,0.0
SUPPLEMENTAL Weekend Outage Report for 11-16-01 through 11-18-01,0,687,enron.com,"Fri, 16 Nov 2001 15:48:19 -0800 (PST)",0,1.0
10 Comdex products you need to see (and can),1,278,anchordesk.zdlists.com,"Thu, 15 Nov 2001 23:15:42 -0800 (PST)",0,0.0
New Active X for EOL Website,17,36,enron.com,"Fri, 16 Nov 2001 13:41:58 -0800 (PST)",0,1.0
Credit Watch List--Week of 11/19/01,192,42,enron.com,"Mon, 19 Nov 2001 08:25:56 -0800 (PST)",0,1.0
Market Insight: Gradual Uptrend Anticipated,1,333,tdwaterhouse.com,"Mon, 19 Nov 2001 13:24:17 -0800 (PST)",0,0.0
Re: new PO available,1,339,swbell.net,"Mon, 19 Nov 2001 12:53:57 -0800 (PST)",0,1.0
OPS meeting,28,13,enron.com,"Mon, 19 Nov 2001 12:47:50 -0800 (PST)",0,1.0
"Fw: Are You Living in Debt, Paycheck to Paycheck?3636",1,93,yahoo.com,"Mon, 19 Nov 2001 01:09:57 -0800 (PST)",1,0.0
steno,2,2,enron.com,"Mon, 19 Nov 2001 05:51:30 -0800 (PST)",0,1.0
TRV Notification:  (West VaR - 11/19/2001),21,9,enron.com,"Mon, 19 Nov 2001 05:36:58 -0800 (PST)",0,1.0
"PHILLIP, Get a $5000 credit limit to shop for the Holidays!",1,83,optmails.com,"Sat, 22 Dec 2001 07:28:21 -0800 (PST)",0,0.0
FW: STENO NUMBERS,25,45,enron.com,"Mon, 19 Nov 2001 05:14:25 -0800 (PST)",1,1.0
PG&E Transport,1,26,enron.com,"Thu, 15 Nov 2001 19:47:14 -0800 (PST)",0,1.0
FW: Move Related Issues,22,57,enron.com,"Thu, 15 Nov 2001 15:25:51 -0800 (PST)",1,1.0
GMAT Review available at Enron,0,320,enron.com,"Wed, 14 Nov 2001 19:20:18 -0800 (PST)",0,1.0
Re: word file as promised,1,283,lpl.com,"Wed, 14 Nov 2001 10:49:18 -0800 (PST)",0,1.0
Prebid,28,5,enron.com,"Mon, 19 Nov 2001 14:15:00 -0800 (PST)",0,1.0
Holiday Party - Canceled,0,92,enron.com,"Mon, 19 Nov 2001 13:34:59 -0800 (PST)",0,1.0
Your Approval is Overdue: Access Request for matt.smith@enron.com,1,31,mailman.enron.com,"Mon, 19 Nov 2001 17:22:56 -0800 (PST)",0,1.0
Portland Fundamental Analysis Strategy Meeting Info,12,28,enron.com,"Mon, 19 Nov 2001 16:33:30 -0800 (PST)",0,1.0
Your Approval is Overdue: Access Request for matt.smith@enron.com,1,31,mailman.enron.com,"Fri, 21 Dec 2001 17:17:44 -0800 (PST)",0,1.0
Enron In Action 11.19.01,0,84,enron.com,"Mon, 19 Nov 2001 05:12:09 -0800 (PST)",0,1.0
RE: Desk to Desk Deals,13,60,enron.com,"Mon, 19 Nov 2001 15:35:38 -0800 (PST)",0,1.0
Pre-Bid Meeting,15,10,enron.com,"Tue, 20 Nov 2001 07:06:46 -0800 (PST)",0,1.0
TRV Notification:  (West VaR - 11/20/2001),21,9,enron.com,"Tue, 20 Nov 2001 08:51:38 -0800 (PST)",0,1.0
Meeting Room for Tomorrow,0,33,accenture.com,"Mon, 19 Nov 2001 13:31:36 -0800 (PST)",0,1.0
"How to pick an all-in-one: It's the form factor, stupid",1,275,anchordesk.zdlists.com,"Tue, 20 Nov 2001 09:41:21 -0800 (PST)",0,0.0
Ho-ho-how to buy a computer for Christmas,1,289,anchordesk.zdlists.com,"Sun, 25 Nov 2001 23:07:00 -0800 (PST)",0,0.0
Expense Reports Awaiting Your Approval,1,20,concureworkplace.com,"Sun, 25 Nov 2001 21:18:42 -0800 (PST)",0,1.0
"Phillip, need some gift idea's?",1,154,info.iwon.com,"Sun, 25 Nov 2001 15:03:25 -0800 (PST)",0,0.0
Fitting the bill,1,389,platts.com,"Fri, 21 Dec 2001 14:45:00 -0800 (PST)",0,1.0
Mmmm ... Hmmm ... this is it. - ADULT CONTENT,1,148,pussylickingcunts.com,"Sun, 25 Nov 2001 13:55:57 -0800 (PST)",0,0.0
"Yahoo! Newsletter, November 2001",1,391,yahoo-inc.com,"Sun, 25 Nov 2001 09:10:47 -0800 (PST)",0,0.0
E-delivery Notification - Confirms,1,150,salomonsmithbarney.com,"Sat, 24 Nov 2001 04:30:50 -0800 (PST)",0,1.0
Your Approval is Overdue: Access Request for matt.smith@enron.com,1,31,mailman.enron.com,"Fri, 23 Nov 2001 17:21:17 -0800 (PST)",0,1.0
TRV Notification:  (West NG Prices - Basis - 11/21/2001),17,13,enron.com,"Fri, 23 Nov 2001 11:27:01 -0800 (PST)",0,1.0
"Phillip, Big news!",1,115,info.iwon.com,"Fri, 23 Nov 2001 09:50:29 -0800 (PST)",0,0.0
November 2001: Car buying tips..,1,250,autotoolbox.net,"Fri, 23 Nov 2001 05:32:54 -0800 (PST)",0,0.0
Your Approval is Overdue: Access Request for matt.smith@enron.com,1,31,mailman.enron.com,"Thu, 22 Nov 2001 17:18:47 -0800 (PST)",0,1.0
"Phillip, claim your gift!",1,54,info.iwon.com,"Thu, 22 Nov 2001 15:19:35 -0800 (PST)",0,0.0
"Free Nokia, Motorola, or Ericsson Cellular Phone",1,119,response.etracks.com,"Thu, 22 Nov 2001 13:06:15 -0800 (PST)",0,0.0
Hi,1,8,enron.com,"Fri, 21 Dec 2001 07:12:11 -0800 (PST)",0,0.0
CBS SPORTSLINE.COM FANTASY FOOTBALL NEWSLETTER,1,420,ccomad3.uu.commissioner.com,"Thu, 22 Nov 2001 07:18:38 -0800 (PST)",0,0.0
Unlucky 13: My top tech turkeys of all time,1,291,anchordesk.zdlists.com,"Wed, 21 Nov 2001 23:07:20 -0800 (PST)",0,0.0
Your Weekly Movie Showtimes from Amazon.com,1,465,amazon.com,"Wed, 21 Nov 2001 18:49:02 -0800 (PST)",0,0.0
Your Approval is Overdue: Access Request for matt.smith@enron.com,1,31,mailman.enron.com,"Wed, 21 Nov 2001 17:19:29 -0800 (PST)",0,1.0
CEM prices attached,1,39,newsdata.com,"Wed, 21 Nov 2001 00:42:33 -0800 (PST)",0,1.0
Broker and Desk to Desk reports,14,5,enron.com,"Wed, 21 Nov 2001 13:48:59 -0800 (PST)",0,1.0
Weekend Outage Report for 11-21-01 through 11-25-01,0,624,enron.com,"Wed, 21 Nov 2001 13:08:53 -0800 (PST)",0,1.0
"<<Concur Expense Document>> - November 21, 2001",1,34,concureworkplace.com,"Wed, 21 Nov 2001 10:14:28 -0800 (PST)",0,1.0
SPECIAL AND OPEN FERC MEETINGS FOR NOVEMBER & DECEMBER 2001,1,377,gmu.edu,"Wed, 21 Nov 2001 08:56:14 -0800 (PST)",0,1.0
Program Changes,0,127,enron.com,"Wed, 21 Nov 2001 08:16:53 -0800 (PST)",0,1.0
Your Approval is Overdue: Access Request for matt.smith@enron.com,1,31,mailman.enron.com,"Fri, 28 Dec 2001 17:19:45 -0800 (PST)",0,1.0
Get 2 FREE Review issues plus a FREE digital camera!,1,133,pmail.feer.com,"Fri, 21 Dec 2001 06:29:47 -0800 (PST)",0,0.0
TRV Notification:  (West VaR - 11/21/2001),21,9,enron.com,"Wed, 21 Nov 2001 05:31:33 -0800 (PST)",0,1.0
Stressed About Cash?,1,8,response.etracks.com,"Wed, 21 Nov 2001 05:03:38 -0800 (PST)",0,0.0
"Autoweb News: GMC's Envoy, Holiday Rebates & Crash Test Ratings",1,265,lists.autoweb.com,"Tue, 20 Nov 2001 04:13:27 -0800 (PST)",0,0.0
ANCHORDESK: iPod for Windows: Why Jobs must join the dark side,1,286,anchordesk.zdlists.com,"Tue, 20 Nov 2001 23:05:44 -0800 (PST)",0,0.0
P&L estimates,11,52,enron.com,"Tue, 20 Nov 2001 18:18:04 -0800 (PST)",0,1.0
Your Approval is Overdue: Access Request for matt.smith@enron.com,1,31,mailman.enron.com,"Tue, 20 Nov 2001 17:23:51 -0800 (PST)",0,1.0
Announcing Energy Profit Optimization Seminar Series,1,329,prosrm.com,"Tue, 20 Nov 2001 16:53:42 -0800 (PST)",0,1.0
FW: Pre-Bid Meeting,28,50,enron.com,"Tue, 20 Nov 2001 10:43:30 -0800 (PST)",1,1.0
"Your confirmation, PHILLIP ALLEN",1,156,mailman.enron.com,"Tue, 20 Nov 2001 15:31:09 -0800 (PST)",0,0.0
Your Weekly Movie Showtimes from Amazon.com,1,865,amazon.com,"Fri, 21 Dec 2001 06:10:07 -0800 (PST)",0,0.0
DEC physical,58,34,enron.com,"Tue, 20 Nov 2001 16:06:37 -0800 (PST)",0,1.0
TRV Notification:  (West VaR - 11/26/2001),21,9,enron.com,"Mon, 26 Nov 2001 05:41:12 -0800 (PST)",0,1.0
"SBC ""The Way"" Weekly Info Request",0,60,openspirit.com,"Mon, 26 Nov 2001 05:51:14 -0800 (PST)",0,0.0
Request Submitted: Access Request for sandra.f.brawner@enron.com,1,31,mailman.enron.com,"Mon, 26 Nov 2001 06:14:01 -0800 (PST)",0,1.0
Request Submitted: Access Request for judy.townsend@enron.com,1,31,mailman.enron.com,"Mon, 26 Nov 2001 06:12:48 -0800 (PST)",0,1.0
Update to Merger Q&A,1,29,enron.com,"Sun, 25 Nov 2001 15:09:11 -0800 (PST)",0,1.0
Re: greetings,1,120,prodigy.net,"Mon, 26 Nov 2001 07:06:19 -0800 (PST)",0,1.0
greetings,1,27,prodigy.net,"Tue, 20 Nov 2001 16:24:08 -0800 (PST)",0,1.0
Undeliverable: Delivery Status Notification (Failure),1,115,enron.com,"Mon, 26 Nov 2001 11:10:02 -0800 (PST)",0,0.0
,1,59,ubspainewebber.com,"Mon, 26 Nov 2001 08:43:11 -0800 (PST)",0,1.0
RE: Answer,3,219,enron.com,"Mon, 26 Nov 2001 09:44:02 -0800 (PST)",0,1.0
Market Insight: We See Upswing Continuing,1,346,tdwaterhouse.com,"Mon, 26 Nov 2001 12:48:41 -0800 (PST)",0,0.0
Additional properties in San Antonio,1,44,austintx.com,"Tue, 20 Nov 2001 15:42:33 -0800 (PST)",0,1.0
Upcoming Reviews,1,353,enron.com,"Wed, 21 Nov 2001 08:34:51 -0800 (PST)",0,1.0
Organizational Structure Topic - Berney Aucoin,3,147,enron.com,"Wed, 21 Nov 2001 08:43:21 -0800 (PST)",0,1.0
Termination Notice,10,35,enron.com,"Tue, 20 Nov 2001 15:10:20 -0800 (PST)",0,1.0
RE: Summary of Today's Meeting,1,212,accenture.com,"Mon, 26 Nov 2001 13:15:24 -0800 (PST)",0,1.0
